"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95","ext_max","ext_95_day","ext_max_day","aci","ndsi","aci_nt","ndsi_nt","aci_day","ndsi_day","sc_count","amgo_n","amro_n","blja_n","cach_n","cawr_n","noca_n","rewo_n","tuti_n","amgo_asr","amro_asr","blja_asr","cach_asr","cawr_asr","noca_asr","rewo_asr","tuti_asr","amgo_morn","amro_morn","blja_morn","cach_morn","cawr_morn","noca_morn","rewo_morn","tuti_morn","amgo_mid","amro_mid","blja_mid","cach_mid","cawr_mid","noca_mid","rewo_mid","tuti_mid","amgo_eve","amro_eve","blja_eve","cach_eve","cawr_eve","noca_eve","rewo_eve","tuti_eve","amgo_n_1","amro_n_1","blja_n_1","cach_n_1","cawr_n_1","noca_n_1","rewo_n_1","tuti_n_1","amgo_asr_1","amro_asr_1","blja_asr_1","cach_asr_1","cawr_asr_1","noca_asr_1","rewo_asr_1","tuti_asr_1","amgo_morn_1","amro_morn_1","blja_morn_1","cach_morn_1","cawr_morn_1","noca_morn_1","rewo_morn_1","tuti_morn_1","amgo_mid_1","amro_mid_1","blja_mid_1","cach_mid_1","cawr_mid_1","noca_mid_1","rewo_mid_1","tuti_mid_1","amgo_eve_1","amro_eve_1","blja_eve_1","cach_eve_1","cawr_eve_1","noca_eve_1","rewo_eve_1","tuti_eve_1","vpd_kPa","ext_fact","ext_day_fact","ext_vpd","ext_day_vpd","ext_wbt","ext_day_wbt","loc_hab"
"2024-05-16_Forest3_SLR3",2024-05-16,"Forest3_SLR3",23.95,18.2222222222222,23.45,99.11,24.7222222222222,18.2777777777778,24.1111111111111,100,20.9858024691358,17.2296296296296,21.0746913580247,70.8933333333333,14.9138888888889,14.8277777777778,15.4388888888889,53.68,"forest","urban","2024-05-16",5,16,2024,0,0,0,0,156.402468109357,-0.0508978476675985,155.538836270442,0.269074124478668,156.834284028815,-0.210883833740732,36,1,65,1,0,40,89,5,0,1,47,1,0,36,84,5,0,0,16,1,0,9,23,1,0,0,20,0,0,28,52,3,0,1,27,0,0,3,10,1,0,13,126,3,0,17,54,2,0,13,124,3,0,14,42,2,0,1,5,1,0,7,22,0,0,12,67,2,0,8,21,1,0,0,52,0,0,1,8,1,0,0.725995382920693,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-16_MuddyCreek_MC1",2024-05-16,"MuddyCreek_MC1",23.1972222222222,19.2777777777778,23.2527777777778,100,23.7777777777778,19.3888888888889,23.7222222222222,100,20.2641975308642,17.6537037037037,20.633950617284,79.2455555555556,13.3833333333333,13.3277777777778,13.9388888888889,60.915,"forest","exurban","2024-05-16",5,16,2024,0,0,0,0,151.326222508878,-0.34515016818927,151.109338804498,0.0984558886303686,151.434664361068,-0.56695319659909,36,3,0,0,0,107,415,1,2,3,0,0,0,101,345,1,2,1,0,0,0,69,107,1,0,1,0,0,0,27,120,0,2,1,0,0,0,11,138,0,0,4,0,2,2,14,635,2,1,4,0,2,0,12,606,1,1,1,0,1,0,8,149,1,0,3,0,1,0,3,307,1,0,0,0,0,0,3,166,0,1,0.495151743850098,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-16_NEON002_N2",2024-05-16,"NEON002_N2",22.9444444444444,19.8888888888889,23.3388888888889,100,23.4444444444444,20.2777777777778,23.8888888888889,100,19.1679012345679,17.9358024691358,19.779012345679,89.7766666666667,12.6666666666667,12.6666666666667,13.2222222222222,72.425,"forest","exurban","2024-05-16",5,16,2024,0,0,0,0,151.534948208785,0.352017220080629,150.992641652996,0.624501767688611,151.806101486679,0.215774946276638,36,0,0,0,2,5,131,7,1,0,0,0,2,4,107,7,1,0,0,0,0,0,43,3,0,0,0,0,0,2,54,1,1,0,0,0,2,2,24,3,0,0,0,10,0,1,86,12,21,0,0,10,0,1,56,12,21,0,0,6,0,1,9,6,0,0,0,2,0,0,29,5,17,0,0,2,0,0,20,1,4,0.227861862186098,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-16_NEON007_N7",2024-05-16,"NEON007_N7",25.1527777777778,18.3388888888889,24.325,100,25.5555555555556,18.7222222222222,25,100,21.6759259259259,17.2746913580247,21.633950617284,66.9844444444444,14.0388888888889,14.0138888888889,14.625,48.19,"open","exurban","2024-05-16",5,16,2024,0,0,0,0,156.484037887814,0.675252840943182,155.681566264534,0.802603209315942,156.885273699453,0.611577656756802,36,2,2,2,11,9,25,0,14,2,2,2,10,6,24,0,14,1,0,0,11,4,5,0,8,1,2,2,0,2,17,0,6,0,0,0,0,3,3,0,0,4,0,17,5,5,20,0,17,4,0,17,5,5,20,0,17,0,0,3,0,1,6,0,2,4,0,1,0,2,4,0,14,0,0,13,5,2,10,0,1,0.859077365149406,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-16_NEON008_N8",2024-05-16,"NEON008_N8",24.2027777777778,18.0611111111111,23.5611111111111,93.885,25.1666666666667,18.2222222222222,24.6111111111111,97.2,21.5339506172839,16.8345679012346,21.358024691358,64.2911111111111,14.8722222222222,14.2777777777778,15.2361111111111,49.645,"open","exurban","2024-05-16",5,16,2024,0,0,0,0,154.12679588266,0.437408780678705,152.17116564133,0.553266016059287,155.104611003325,0.379480162988415,36,10,0,0,0,111,7,1,16,10,0,0,0,99,3,1,15,8,0,0,0,40,4,1,14,1,0,0,0,38,2,0,2,1,0,0,0,31,1,0,0,0,0,2,0,131,40,1,12,0,0,2,0,118,36,1,11,0,0,0,0,25,8,0,1,0,0,1,0,81,23,1,10,0,0,1,0,18,6,0,1,0.921124360323238,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-16_NEON009_N9",2024-05-16,"NEON009_N9",22.475,18.45,22.7222222222222,100,22.8333333333333,18.8888888888889,23,100,19.4759259259259,17.2592592592593,19.8166666666667,81.5911111111111,13.4694444444444,13.4388888888889,14.05,67.57,"forest","exurban","2024-05-16",5,16,2024,0,0,0,0,151.816801142284,-0.422275215076396,151.182239954332,-0.0726527882342375,152.13408173626,-0.597086428497475,36,1,0,9,0,81,114,0,1,1,0,0,0,80,111,0,1,0,0,8,0,3,12,0,0,0,0,0,0,56,87,0,0,1,0,0,0,22,13,0,1,1,0,13,1,168,86,2,2,1,0,13,1,161,74,2,2,0,0,0,1,74,30,2,0,1,0,13,0,74,34,0,2,0,0,0,0,19,14,0,0,0.418248029275934,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-16_NEON017_N17",2024-05-16,"NEON017_N17",23.1972222222222,18.5611111111111,23.1722222222222,100,23.4444444444444,18.7222222222222,23.3888888888889,100,20.0364197530864,17.3253086419753,20.3456790123457,78.1933333333333,14.0805555555556,14.1111111111111,14.6611111111111,60.535,"forest","exurban","2024-05-16",5,16,2024,0,0,0,0,151.667852689693,0.737011287960919,152.212244305062,0.960367554620097,151.395656882009,0.625333154631329,36,2,0,0,1,4,9,10,87,2,0,0,1,4,0,10,86,2,0,0,0,0,6,3,75,0,0,0,1,2,0,6,12,0,0,0,0,2,0,1,0,2,0,1,0,17,8,12,110,2,0,1,0,17,4,12,99,0,0,0,0,0,1,7,23,0,0,0,0,4,0,3,83,2,0,1,0,13,4,2,3,0.512976773475651,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-16_NEON018_N18",2024-05-16,"NEON018_N18",24.8388888888889,18.0611111111111,24.1722222222222,100,25.2222222222222,19,25.1111111111111,100,21.5432098765432,17.0672839506173,21.4641975308642,66.1455555555556,14.15,14.125,14.7861111111111,51.19,"open","exurban","2024-05-16",5,16,2024,0,0,0,0,153.695934606647,0.503363292243553,153.026744394535,0.642591297061243,154.030529712703,0.433749289834708,36,7,1,19,1,21,84,2,10,7,1,19,1,17,79,2,4,1,1,0,0,8,16,2,8,6,0,19,1,10,56,0,0,0,0,0,0,3,12,0,2,4,0,2,26,6,37,4,4,3,0,2,24,5,37,4,3,2,0,0,20,2,2,2,1,2,0,2,6,1,29,0,1,0,0,0,0,2,6,2,2,0.873783278611276,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-16_NEON019_N19",2024-05-16,"NEON019_N19",22.9861111111111,20,23.5111111111111,100,23.6111111111111,20.1111111111111,24,100,19.3061728395062,18.2802469135802,20,91.5766666666667,13.7166666666667,13.7166666666667,14.2972222222222,74.225,"forest","exurban","2024-05-16",5,16,2024,0,0,0,0,154.885754924076,0.371125164944859,154.557413185801,0.501372727999601,155.049925793214,0.306001383417488,36,0,8,0,0,49,48,13,6,0,7,0,0,46,47,13,6,0,2,0,0,11,12,1,4,0,3,0,0,19,28,4,2,0,2,0,0,19,8,8,0,0,3,0,0,43,64,12,5,0,3,0,0,42,64,11,5,0,0,0,0,5,25,4,2,0,3,0,0,20,27,8,3,0,0,0,0,18,12,0,0,0.189366699804085,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-16_Open_SMO9",2024-05-16,"Open_SMO9",25.1722222222222,18.7222222222222,24.7222222222222,100,25.8888888888889,19.7222222222222,25.8888888888889,100,21.7938271604938,17.1197530864198,21.6691358024691,65.5066666666667,13.3472222222222,13.3166666666667,13.9277777777778,50.135,"open","urban","2024-05-16",5,16,2024,0,0,0,0,154.766502913064,0.107381347268429,151.001484878718,-0.032378923077854,156.649011930237,0.177261482441571,36,2,116,14,0,39,28,3,22,2,46,14,0,2,27,2,22,1,5,2,0,28,16,2,4,0,17,0,0,0,12,1,11,1,24,12,0,1,0,0,7,2,185,3,5,22,86,1,13,2,138,3,4,22,66,1,11,2,4,0,2,9,16,0,1,0,50,3,3,0,34,1,10,0,87,0,0,13,23,0,0,0.904019742881435,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-16_Open1_SLO1",2024-05-16,"Open1_SLO1",26.8833333333333,19.3777777777778,26.7722222222222,100,27.3888888888889,20.1111111111111,27.3888888888889,100,22.226738934056,17.7511291779584,22.303071364047,67.320325203252,13.7222222222222,13.6666666666667,14.2777777777778,49.1,"open","urban","2024-05-16",5,16,2024,0,0,0,0,158.094685811938,0.302058798998763,157.864624146864,0.383750580663657,158.209716644475,0.261212908166317,36,50,258,0,0,79,11,1,1,48,88,0,0,60,11,1,0,2,23,0,0,42,6,0,0,46,30,0,0,19,4,1,0,2,39,0,0,3,1,0,0,39,174,4,0,70,15,4,0,39,92,4,0,48,14,3,0,3,15,1,0,33,1,1,0,31,41,0,0,22,13,2,0,5,37,3,0,4,1,0,0,0.879398765101858,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-16_Overlook_SMO6",2024-05-16,"Overlook_SMO6",24.4305555555556,18.3888888888889,24,100,24.8888888888889,19.2777777777778,24.7222222222222,100,21.6166666666667,17.1938271604938,21.5617283950617,66.7855555555556,14.2861111111111,14.2861111111111,14.8972222222222,53.49,"open","urban","2024-05-16",5,16,2024,0,0,0,0,151.247419335108,-0.226513695856022,150.747721989816,-0.32340500655933,151.497268007754,-0.178068040504368,36,1,22,4,5,45,293,0,6,1,18,4,0,32,276,0,2,0,0,4,5,22,79,0,5,0,6,0,0,0,72,0,0,1,12,0,0,12,132,0,0,3,83,0,1,123,329,0,9,3,81,0,1,77,308,0,9,0,3,0,1,68,128,0,5,3,52,0,0,7,108,0,4,0,26,0,0,4,88,0,0,0.861126324396414,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-16_Pool_SMP11",2024-05-16,"Pool_SMP11",22.6666666666667,18.6722222222222,22.8888888888889,100,22.8333333333333,18.8888888888889,23,100,19.9395061728395,17.1555555555556,20.2320987654321,77.7422222222222,13.4333333333333,13.4277777777778,13.9888888888889,62.225,"forest","urban","2024-05-16",5,16,2024,0,0,0,0,154.056093576013,-0.0234440673982834,154.197115103755,-0.00416395734122366,153.985582812141,-0.0330841224268133,36,2,2,0,12,0,8,0,0,2,2,0,0,0,8,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,15,0,12,15,7,0,0,0,15,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,15,0,0,0,0.520455489816883,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-16_SweetHope_SH4",2024-05-16,"SweetHope_SH4",25.5555555555556,18.7777777777778,25.2777777777778,96.1,26.5,19.3888888888889,26.3888888888889,98.7,21.2530864197531,16.9043209876543,21.1506172839506,67.0733333333333,14.5555555555556,14.1666666666667,15,52.1,"open","urban","2024-05-16",5,16,2024,0,0,0,0,153.817489464019,-0.250037431145581,151.86590647636,-0.32614792549581,154.793280957848,-0.211982183970467,36,1,33,0,0,1,30,1,1,0,1,0,0,1,30,1,1,0,1,0,0,1,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,1,0,32,3,0,0,28,1,0,0,16,3,0,0,26,1,0,0,6,3,0,0,6,0,0,0,6,0,0,0,14,1,0,0,4,0,0,0,6,0,0,0.834864873482484,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-17_Back_LGB1",2024-05-17,"Back_LGB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"open","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban open"
"2024-05-17_Classroom_SMC7",2024-05-17,"Classroom_SMC7",18.7777777777778,16.0611111111111,18.3888888888889,89.555,18.8888888888889,16.3888888888889,18.6111111111111,90,17.8401234567901,15.7827160493827,17.6617283950617,81.5533333333333,16.7472222222222,15.55,16.8888888888889,75.1,"forest","urban","2024-05-17",5,17,2024,0,0,0,0,151.094496825168,0.277370473826787,151.011838343585,0.421563086240563,151.13582606596,0.205274167619899,36,0,136,0,2,73,78,0,4,0,121,0,2,73,77,0,4,0,18,0,1,19,21,0,2,0,71,0,0,28,49,0,0,0,33,0,1,26,8,0,2,0,28,0,0,97,52,1,0,0,15,0,0,64,45,1,0,0,0,0,0,48,7,1,0,0,14,0,0,6,10,0,0,0,1,0,0,40,32,0,0,0.378333427328827,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-17_Forest2_SLF2",2024-05-17,"Forest2_SLF2",19.1111111111111,16.7777777777778,18.8888888888889,92.395,19.2777777777778,16.7777777777778,19.1111111111111,94.6,18.2179012345679,16.3401234567901,18.1530864197531,83.0933333333333,17.1111111111111,16,17.3888888888889,76.3,"forest","urban","2024-05-17",5,17,2024,0,0,0,0,162.947745675784,0.179814172146381,161.746551158422,0.098023614442503,163.548342934466,0.220709450998321,36,7,18,0,0,58,211,0,27,7,17,0,0,52,172,0,27,2,4,0,0,19,66,0,11,5,9,0,0,21,91,0,13,0,5,0,0,16,37,0,3,12,0,0,1,85,312,0,23,12,0,0,0,85,236,0,23,0,0,0,0,9,59,0,15,12,0,0,0,76,161,0,5,0,0,0,0,0,49,0,3,0.355083057720771,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-17_Forest3_SLR3",2024-05-17,"Forest3_SLR3",18.9194444444444,16.7777777777778,18.7777777777778,92.875,19.1666666666667,16.8888888888889,18.8888888888889,94.5,18.0185185185185,16.433950617284,18.0567901234568,85.5544444444444,17.025,16,17.3277777777778,78.29,"forest","urban","2024-05-17",5,17,2024,0,0,0,0,156.740905337836,0.174712632080736,155.504147730677,0.236972345898199,157.359284141416,0.143582775172004,36,13,126,3,0,17,54,2,0,13,124,3,0,14,42,2,0,1,5,1,0,7,22,0,0,12,67,2,0,8,21,1,0,0,52,0,0,1,8,1,0,5,37,8,0,14,65,3,0,5,33,8,0,13,53,3,0,0,18,4,0,1,20,0,0,5,15,4,0,13,36,3,0,0,0,0,0,0,4,0,0,0.29961658850986,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-17_MuddyCreek_MC1",2024-05-17,"MuddyCreek_MC1",19.1416666666667,17.2222222222222,19.0611111111111,98.995,19.3333333333333,17.2777777777778,19.2222222222222,100,17.8203703703704,16.7216049382716,18.079012345679,90.0122222222222,16.7166666666667,16.2222222222222,17.3888888888889,79.2,"forest","exurban","2024-05-17",5,17,2024,0,0,0,0,152.289868553956,-0.392433040151604,151.31847494793,-0.0829842919082546,152.775565356969,-0.547157414273278,36,4,0,2,2,14,635,2,1,4,0,2,0,12,606,1,1,1,0,1,0,8,149,1,0,3,0,1,0,3,307,1,0,0,0,0,0,3,166,0,1,1,0,0,6,2,339,3,2,1,0,0,5,2,315,3,2,0,0,0,1,1,42,0,2,1,0,0,4,1,274,3,0,0,0,0,1,0,6,0,0,0.20459051852786,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-17_NEON002_N2",2024-05-17,"NEON002_N2",18.8638888888889,17.2777777777778,18.7777777777778,100,19,17.3888888888889,19.1111111111111,100,17.5376543209877,16.7932098765432,17.9333333333333,93.1288888888889,16.3027777777778,16.2777777777778,16.9888888888889,83.915,"forest","exurban","2024-05-17",5,17,2024,0,0,0,0,151.401773438279,0.510594011997752,151.912164503789,0.893058069878875,151.146577905523,0.319361983057191,36,0,0,10,0,1,86,12,21,0,0,10,0,1,56,12,21,0,0,6,0,1,9,6,0,0,0,2,0,0,29,5,17,0,0,2,0,0,20,1,4,0,0,1,0,6,47,3,5,0,0,1,0,6,13,3,5,0,0,0,0,0,5,0,0,0,0,1,0,6,12,3,4,0,0,0,0,0,1,0,1,0.138262114507676,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-17_NEON007_N7",2024-05-17,"NEON007_N7",20.6472222222222,16.8888888888889,20.5111111111111,94.555,21,17.1111111111111,21.1111111111111,95.3,18.6703703703704,16.3950617283951,18.6123456790123,80.1911111111111,17.025,16,17.3888888888889,66.87,"open","exurban","2024-05-17",5,17,2024,0,0,0,0,162.126531687884,0.812316135420429,164.404325965935,0.952172963813396,160.987634548858,0.742387721223945,36,4,0,17,5,5,20,0,17,4,0,17,5,5,20,0,17,0,0,3,0,1,6,0,2,4,0,1,0,2,4,0,14,0,0,13,5,2,10,0,1,1,0,0,1,9,7,0,11,1,0,0,1,9,7,0,11,0,0,0,0,5,2,0,0,1,0,0,1,3,2,0,11,0,0,0,0,1,3,0,0,0.428003331682027,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-17_NEON008_N8",2024-05-17,"NEON008_N8",20.0416666666667,16.5611111111111,19.725,91.81,20.8333333333333,16.7222222222222,20.7222222222222,93.3,18.5672839506173,16.087037037037,18.3604938271605,78.2877777777778,17,15.6361111111111,17.2222222222222,66.1,"open","exurban","2024-05-17",5,17,2024,0,0,0,0,155.119457892679,0.620664332029049,152.437839340868,0.70484401426386,156.460267168585,0.578574490911644,36,0,0,2,0,131,40,1,12,0,0,2,0,118,36,1,11,0,0,0,0,25,8,0,1,0,0,1,0,81,23,1,10,0,0,1,0,18,6,0,1,1,0,5,0,138,21,1,38,1,0,5,0,134,18,1,37,0,0,0,0,43,4,0,1,1,0,5,0,72,12,1,37,0,0,0,0,22,3,0,0,0.466110979128017,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-17_NEON009_N9",2024-05-17,"NEON009_N9",18.5,17,18.6111111111111,98.655,18.7222222222222,17.2222222222222,18.7777777777778,99.2,17.3567901234568,16.5913580246914,17.7197530864198,92.8144444444444,16.3888888888889,16.2222222222222,17.05,85.8,"forest","exurban","2024-05-17",5,17,2024,0,0,0,0,150.876518154147,-0.506542125133678,150.312533669915,-0.341571897073075,151.158510396263,-0.58902723916398,36,1,0,13,1,168,86,2,2,1,0,13,1,161,74,2,2,0,0,0,1,74,30,2,0,1,0,13,0,74,34,0,2,0,0,0,0,19,14,0,0,0,0,0,0,41,47,2,4,0,0,0,0,34,32,0,4,0,0,0,0,7,12,2,2,0,0,0,0,32,30,0,1,0,0,0,0,0,1,0,1,0.1429472663161,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-17_NEON017_N17",2024-05-17,"NEON017_N17",18.9194444444444,16.8388888888889,18.8888888888889,97,19.1666666666667,17.1111111111111,19.1111111111111,98.5,17.7722222222222,16.4833333333333,17.9259259259259,88.3077777777778,16.7472222222222,16.2777777777778,17.2777777777778,79.845,"forest","exurban","2024-05-17",5,17,2024,0,0,0,0,151.433655493503,0.784166540833891,151.322851198659,0.952813752337365,151.489057640925,0.699842935082154,36,2,0,1,0,17,8,12,110,2,0,1,0,17,4,12,99,0,0,0,0,0,1,7,23,0,0,0,0,4,0,3,83,2,0,1,0,13,4,2,3,0,0,0,5,8,1,6,38,0,0,0,5,7,1,4,38,0,0,0,1,5,0,5,3,0,0,0,4,3,1,1,35,0,0,0,0,0,0,0,0,0.238779287789907,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-17_NEON018_N18",2024-05-17,"NEON018_N18",20.1666666666667,16.6111111111111,19.95,93.255,20.9444444444444,16.8888888888889,20.8888888888889,94.9,18.5222222222222,16.2166666666667,18.4067901234568,79.7555555555556,16.9694444444444,15.7166666666667,17.3277777777778,67.39,"open","exurban","2024-05-17",5,17,2024,0,0,0,0,160.050404165812,0.584786438975414,165.61879185346,0.641281858245789,157.266210321988,0.556538729340227,36,4,0,2,26,6,37,4,4,3,0,2,24,5,37,4,3,2,0,0,20,2,2,2,1,2,0,2,6,1,29,0,1,0,0,0,0,2,6,2,2,2,0,4,2,3,23,1,13,2,0,4,2,3,13,1,13,0,0,0,0,2,9,0,4,0,0,2,0,0,8,1,9,2,0,2,2,1,0,0,0,0.433376547477549,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-05-17_NEON019_N19",2024-05-17,"NEON019_N19",18.9444444444444,17.6111111111111,19.0611111111111,100,19.1666666666667,17.6111111111111,19.2777777777778,100,17.5351851851852,17.0148148148148,18.0481481481481,95.2455555555556,16.4694444444444,16.5,17.2222222222222,85.9,"forest","exurban","2024-05-17",5,17,2024,0,0,0,0,155.282733531423,0.463927165794836,155.218436785368,0.711308189470104,155.314881904451,0.340236653957203,36,0,3,0,0,43,64,12,5,0,3,0,0,42,64,11,5,0,0,0,0,5,25,4,2,0,3,0,0,20,27,8,3,0,0,0,0,18,12,0,0,0,0,0,0,26,16,7,2,0,0,0,0,22,12,6,1,0,0,0,0,15,5,2,1,0,0,0,0,10,7,5,1,0,0,0,0,1,0,0,0,0.095655142634974,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-05-17_Open_SMO9",2024-05-17,"Open_SMO9",19.9194444444444,16.7777777777778,19.7527777777778,90.1,20.2222222222222,17,20.1111111111111,92,18.5734567901235,16.1938271604938,18.4265432098765,79.0633333333333,16.7111111111111,15.6111111111111,17.05,70.745,"open","urban","2024-05-17",5,17,2024,0,0,0,0,153.734664609495,0.109815555803829,151.298439135083,-0.00449237420989887,154.952777346701,0.166969520810693,36,2,185,3,5,22,86,1,13,2,138,3,4,22,66,1,11,2,4,0,2,9,16,0,1,0,50,3,3,0,34,1,10,0,87,0,0,13,23,0,0,2,60,4,7,10,52,2,8,2,20,4,0,10,42,2,8,1,3,0,0,9,8,1,0,0,8,3,0,0,14,1,1,1,12,1,0,1,24,0,7,0.449635343771975,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-17_Open1_SLO1",2024-05-17,"Open1_SLO1",20.8333333333333,17.2777777777778,20.85,93.325,21.1666666666667,17.8888888888889,21.3888888888889,96.2,18.9192708333333,16.6762152777778,18.9314236111111,80.4828125,17,16.2222222222222,17.3888888888889,70.5,"open","urban","2024-05-17",5,17,2024,0,0,0,0,160.324965846544,0.327359348857311,158.451319708633,0.313621924260727,161.261788915499,0.334228061155603,36,39,174,4,0,70,15,4,0,39,92,4,0,48,14,3,0,3,15,1,0,33,1,1,0,31,41,0,0,22,13,2,0,5,37,3,0,4,1,0,0,3,125,0,0,49,24,1,1,3,54,0,0,46,24,1,1,1,13,0,0,13,0,0,0,0,21,0,0,27,23,0,1,2,21,0,0,9,1,1,0,0.428312186044765,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-17_Overlook_SMO6",2024-05-17,"Overlook_SMO6",19.5,16.2777777777778,19.2222222222222,89.475,19.7777777777778,16.5,19.5,90.8,18.3993827160494,15.9246913580247,18.15,78.2666666666667,16.8777777777778,15.55,17.125,70.545,"open","urban","2024-05-17",5,17,2024,0,0,0,0,151.755494320375,-0.133034469908382,150.694917732901,-0.104469934269647,152.285782614112,-0.14731673772775,36,3,83,0,1,123,329,0,9,3,81,0,1,77,308,0,9,0,3,0,1,68,128,0,5,3,52,0,0,7,108,0,4,0,26,0,0,4,88,0,0,0,67,1,0,96,266,1,3,0,48,1,0,45,248,1,2,0,2,0,0,53,105,0,2,0,23,1,0,6,61,0,1,0,23,0,0,24,94,1,0,0.461681989197411,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-05-17_Pool_SMP11",2024-05-17,"Pool_SMP11",18.4444444444444,16.8888888888889,18.5,95.31,18.5555555555556,17,18.6111111111111,96.3,17.4845679012346,16.3339506172839,17.6549382716049,89.2833333333333,16.3027777777778,15.7777777777778,16.7777777777778,83.845,"forest","urban","2024-05-17",5,17,2024,0,0,0,0,154.562004626852,0.00692992774788958,155.101716310786,0.00416335165085728,154.292148784886,0.00831321579640572,36,0,15,0,12,15,7,0,0,0,15,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,15,0,0,0,0,1,0,21,14,15,0,0,0,1,0,0,9,10,0,0,0,0,0,11,2,13,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.21492187357839,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-05-17_SweetHope_SH4",2024-05-17,"SweetHope_SH4",19.5555555555556,16.5,19.2777777777778,92.1,20.1111111111111,16.8888888888889,20.1111111111111,93.8,18.129012345679,15.7240740740741,17.8962962962963,78.8555555555556,15.8888888888889,15,16.2222222222222,71.8,"open","urban","2024-05-17",5,17,2024,0,0,0,0,154.052863508449,-0.115178249013259,152.575671001456,-0.401243713235105,154.791459761946,0.0278544830976636,36,0,32,3,0,0,28,1,0,0,16,3,0,0,26,1,0,0,6,3,0,0,6,0,0,0,6,0,0,0,14,1,0,0,4,0,0,0,6,0,0,0,7,0,0,2,29,1,1,0,1,0,0,2,28,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,12,0,0,0.441615036947683,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
