"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95"
"2024-05-26_NEON019_N19",2024-05-26,"NEON019_N19",27.0555555555556,24.5611111111111,30.7027777777778,100,27.3333333333333,25,31.5,100,23.9444444444444,22.6574074074074,26.1234567901235,90.3055555555556,19.0555555555556,19,19.8888888888889,76.56,"forest","exurban","2024-05-26",5,26,2024,0
"2024-05-26_Open_SMO9",2024-05-26,"Open_SMO9",30.8333333333333,22.8388888888889,33.2222222222222,100,31.4444444444444,23.7222222222222,35,100,26.7154320987654,21.2024691358025,28.0216049382716,64.05,18.625,18.625,19.4888888888889,46.145,"open","urban","2024-05-26",5,26,2024,0
"2024-05-26_Open1_SLO1",2024-05-26,"Open1_SLO1",31.2777777777778,24.95,36.1222222222222,100,31.5555555555556,25.2222222222222,36.8888888888889,100,27.0802469135802,22.9185185185185,29.6938271604938,71.8544444444444,19.7777777777778,19.7777777777778,20.7222222222222,59.035,"open","urban","2024-05-26",5,26,2024,0
"2024-05-26_SweetHope_SH4",2024-05-26,"SweetHope_SH4",29.8083333333333,22.0611111111111,31.1638888888889,98.295,30,22.8888888888889,32.1111111111111,99.6,25.7913580246914,20.5617283950617,26.616049382716,65.1444444444444,18.7472222222222,18.55,19.5,45.095,"open","urban","2024-05-26",5,26,2024,0
"2024-05-27_Classroom_SMC7",2024-05-27,"Classroom_SMC7",24.95,22.8888888888889,26.7027777777778,100,25.1666666666667,23,27.1111111111111,100,22.7092592592593,21.2438271604938,23.9234567901235,88.3466666666667,18.9694444444444,18.7472222222222,19.7777777777778,81.79,"forest","urban","2024-05-27",5,27,2024,0
"2024-05-27_Forest3_SLR3",2024-05-27,"Forest3_SLR3",23.8944444444444,23.2222222222222,25.7777777777778,100,24.1666666666667,23.2777777777778,26.1111111111111,100,22.7592592592593,22.2074074074074,24.2777777777778,95.4333333333333,21.5555555555556,20.8277777777778,22.6111111111111,88.09,"forest","urban","2024-05-27",5,27,2024,0
"2024-05-27_NEON007_N7",2024-05-27,"NEON007_N7",26.0555555555556,23.6111111111111,28.6722222222222,98.22,26.7777777777778,24,29.8888888888889,99.6,23.9172839506173,22.2876543209877,25.5407407407407,87.3488888888889,20.9833333333333,20.7972222222222,22.0388888888889,76.75,"open","exurban","2024-05-27",5,27,2024,0
"2024-05-27_NEON019_N19",2024-05-27,"NEON019_N19",23.0861111111111,23.1111111111111,24.8888888888889,100,23.2222222222222,23.1111111111111,25.1111111111111,100,22.0308641975309,21.9969135802469,23.4586419753086,99.6422222222222,20.2472222222222,20.2472222222222,21.2222222222222,96.78,"forest","exurban","2024-05-27",5,27,2024,0
"2024-05-27_Open_SMO9",2024-05-27,"Open_SMO9",25.7222222222222,22.8888888888889,27.8888888888889,100,26.1666666666667,23.2222222222222,28.6111111111111,100,23.2623456790123,21.2901234567901,24.5104938271605,84.6822222222222,18.9694444444444,18.7472222222222,19.7472222222222,76.245,"open","urban","2024-05-27",5,27,2024,0
"2024-05-27_Open1_SLO1",2024-05-27,"Open1_SLO1",24.7222222222222,23.5,26.6111111111111,97.91,25.0555555555556,23.7222222222222,26.7777777777778,100,23.4944444444444,22.433950617284,25.0679012345679,91.5111111111111,21.5444444444444,21,22.5388888888889,82.19,"open","urban","2024-05-27",5,27,2024,0
"2024-05-27_SweetHope_SH4",2024-05-27,"SweetHope_SH4",24.975,22.3888888888889,26.3888888888889,99.085,25.3333333333333,22.6111111111111,27,100,22.6635802469136,20.7382716049383,23.6716049382716,84.7133333333333,18.625,18.3277777777778,19.3972222222222,76.735,"open","urban","2024-05-27",5,27,2024,0
"2024-05-28_Classroom_SMC7",2024-05-28,"Classroom_SMC7",25.5861111111111,18.7777777777778,25.2222222222222,95.52,26.2222222222222,19,25.6111111111111,97.3,22.6783950617284,17.6679012345679,22.4987654320988,63.3866666666667,17.1361111111111,16.7222222222222,17.6611111111111,47.54,"forest","urban","2024-05-28",5,28,2024,0
"2024-05-28_Forest3_SLR3",2024-05-28,"Forest3_SLR3",28.425,20.45,28.3888888888889,100,29.2777777777778,21.1111111111111,29.5,100,23.2487654320988,18.6765432098765,23.4654320987654,68.0244444444444,17.3333333333333,17.1111111111111,18.1111111111111,45.945,"forest","urban","2024-05-28",5,28,2024,0
"2024-05-28_NEON007_N7",2024-05-28,"NEON007_N7",28.7583333333333,20.3888888888889,28.6722222222222,100,29.2222222222222,20.8888888888889,30,100,24.0814814814815,18.9827160493827,24.2450617283951,64.7988888888889,18.0555555555556,17.3277777777778,18.7777777777778,41.48,"open","exurban","2024-05-28",5,28,2024,0
"2024-05-28_NEON019_N19",2024-05-28,"NEON019_N19",24.7222222222222,22.1111111111111,25.8888888888889,100,25.0555555555556,22.3888888888889,26.1111111111111,100,21.5808641975309,19.9679012345679,22.462962962963,87.1866666666667,17.6111111111111,17.6111111111111,18.3888888888889,73.145,"forest","exurban","2024-05-28",5,28,2024,0
"2024-05-28_Open_SMO9",2024-05-28,"Open_SMO9",28.2777777777778,18.95,27.7027777777778,97.02,29.6666666666667,19.7777777777778,29,100,24.1993827160494,17.662962962963,23.7740740740741,55.6,16.7722222222222,16.3277777777778,17.3472222222222,38.08,"open","urban","2024-05-28",5,28,2024,0
"2024-05-28_Open1_SLO1",2024-05-28,"Open1_SLO1",30.2027777777778,21.95,31.7638888888889,100,30.9444444444444,22.5,32.6111111111111,100,25.1358024691358,19.2950617283951,25.4925925925926,60.7666666666667,17.2416666666667,16.6111111111111,17.9888888888889,42.29,"open","urban","2024-05-28",5,28,2024,0
"2024-05-28_SweetHope_SH4",2024-05-28,"SweetHope_SH4",27.3944444444444,18.8388888888889,26.6111111111111,81.965,28.0555555555556,19.2222222222222,27.2222222222222,92.1,23.4179012345679,17.2722222222222,22.9364197530864,56.4911111111111,17.5805555555556,15.625,17.4888888888889,39.78,"open","urban","2024-05-28",5,28,2024,0
"2024-05-29_Classroom_SMC7",2024-05-29,"Classroom_SMC7",22.8333333333333,17.0611111111111,22.45,96.94,23.1111111111111,17.3888888888889,22.8888888888889,98.3,18.8092592592593,15.8469135802469,18.6623456790123,75.3011111111111,15.7777777777778,13.8277777777778,15.6611111111111,52.345,"forest","urban","2024-05-29",5,29,2024,0
"2024-05-29_Forest3_SLR3",2024-05-29,"Forest3_SLR3",24.9916666666667,19.2222222222222,24.825,100,27.6111111111111,19.8888888888889,27.7777777777778,100,18.9734567901235,16.8512345679012,19.3092592592593,83.5511111111111,15.025,14.55,15.3888888888889,57.635,"forest","urban","2024-05-29",5,29,2024,0
"2024-05-29_NEON007_N7",2024-05-29,"NEON007_N7",25.6527777777778,18.2777777777778,25.0611111111111,100,26.3333333333333,19,25.7777777777778,100,19.7265432098765,16.6944444444444,19.8253086419753,77.5077777777778,15.7472222222222,15.05,16.2222222222222,46.585,"open","exurban","2024-05-29",5,29,2024,0
"2024-05-29_NEON019_N19",2024-05-29,"NEON019_N19",23.5555555555556,19.3388888888889,23.7777777777778,100,23.7777777777778,20,24,100,18.3277777777778,17.0086419753086,18.8530864197531,89.6344444444444,14.4638888888889,14.4888888888889,15.1,65.105,"forest","exurban","2024-05-29",5,29,2024,0
"2024-05-29_Open_SMO9",2024-05-29,"Open_SMO9",25.1222222222222,17.5111111111111,24.2027777777778,97.285,26.0555555555556,18.6111111111111,25.7222222222222,98.9,19.6043209876543,15.9876543209877,19.4012345679012,71.7966666666667,14.6805555555556,13.6361111111111,14.8777777777778,43.83,"open","urban","2024-05-29",5,29,2024,0
"2024-05-29_Open1_SLO1",2024-05-29,"Open1_SLO1",27.4805555555556,20,27.375,100,28,20.6111111111111,28.1111111111111,100,20.6092592592593,17.5598765432099,20.9018518518519,78.4022222222222,13.8666666666667,13.8666666666667,14.4472222222222,47.22,"open","urban","2024-05-29",5,29,2024,0
"2024-05-29_SweetHope_SH4",2024-05-29,"SweetHope_SH4",23.4194444444444,17.0611111111111,22.7638888888889,87.01,24.6111111111111,17.7777777777778,24.1111111111111,87.6,18.870987654321,15.3401234567901,18.5734567901235,71.1366666666667,15.2305555555556,13.625,15.175,49.06,"open","urban","2024-05-29",5,29,2024,0
"2024-05-30_Classroom_SMC7",2024-05-30,"Classroom_SMC7",22.3333333333333,14,21.2777777777778,88.425,22.7222222222222,14.5,21.6111111111111,93.3,19.2827160493827,13.1259259259259,18.2450617283951,51.8255555555556,14.1055555555556,12.1861111111111,14.2222222222222,36.825,"forest","urban","2024-05-30",5,30,2024,0
"2024-05-30_Forest3_SLR3",2024-05-30,"Forest3_SLR3",23.6722222222222,15.6416666666667,22.6111111111111,100,24.7222222222222,16,23.3888888888889,100,19.779012345679,14.2691358024691,19.1512345679012,58.1766666666667,13.3027777777778,13.1111111111111,13.8277777777778,39.135,"forest","urban","2024-05-30",5,30,2024,0
"2024-05-30_NEON007_N7",2024-05-30,"NEON007_N7",24.3333333333333,15.7777777777778,23.0611111111111,100,24.7222222222222,16.2222222222222,23.2222222222222,100,20.2351851851852,14.7444444444444,19.5802469135802,58.5666666666667,13.5944444444444,13.2666666666667,14.125,36.6,"open","exurban","2024-05-30",5,30,2024,0
"2024-05-30_NEON019_N19",2024-05-30,"NEON019_N19",21.0055555555556,17.6111111111111,21,100,21.4444444444444,18,21.7222222222222,100,18.1802469135802,15.9228395061728,18.2444444444444,80.8755555555556,13.2777777777778,13.2777777777778,13.7777777777778,65.735,"forest","exurban","2024-05-30",5,30,2024,0
"2024-05-30_Open_SMO9",2024-05-30,"Open_SMO9",24.8138888888889,14.95,23.2222222222222,91.085,25.6111111111111,16.1111111111111,24.2222222222222,97.5,20.3302469135802,13.4913580246914,19.2376543209877,49.1177777777778,13.8027777777778,11.7666666666667,13.9888888888889,34.29,"open","urban","2024-05-30",5,30,2024,0
"2024-05-30_Open1_SLO1",2024-05-30,"Open1_SLO1",26.2333333333333,17.5,25.2527777777778,100,27.3333333333333,17.8888888888889,26.2222222222222,100,21.1518518518519,15.1179012345679,20.4808641975309,55.4355555555556,13.0388888888889,12.5138888888889,13.625,38.305,"open","urban","2024-05-30",5,30,2024,0
"2024-05-30_SweetHope_SH4",2024-05-30,"SweetHope_SH4",22.7777777777778,14.0111111111111,21.5611111111111,83.95,23.1666666666667,15.1111111111111,22.1111111111111,87.3,19.35,12.7104938271605,18.1907407407407,48.4177777777778,13.9694444444444,11.8277777777778,13.9388888888889,35.745,"open","urban","2024-05-30",5,30,2024,0
"2024-05-31_Classroom_SMC7",2024-05-31,"Classroom_SMC7",22.6416666666667,13.2277777777778,21.2222222222222,57.3,22.8888888888889,13.6111111111111,21.2777777777778,58.2,19.3932098765432,11.8283950617284,17.9222222222222,41.0788888888889,12.6555555555556,8.48888888888889,11.6,32,"forest","urban","2024-05-31",5,31,2024,0
"2024-05-31_Forest3_SLR3",2024-05-31,"Forest3_SLR3",24.1972222222222,15.1111111111111,22.5611111111111,64.105,24.7222222222222,15.3888888888889,23,67.4,20.2037037037037,13.233950617284,18.9993827160494,46.4966666666667,14.1111111111111,10.3888888888889,13.2472222222222,31.49,"forest","urban","2024-05-31",5,31,2024,0
"2024-05-31_NEON007_N7",2024-05-31,"NEON007_N7",25.0305555555556,15.325,23.2527777777778,77.435,25.8888888888889,16.1111111111111,24.5,82.8,20.5604938271605,13.4858024691358,19.3623456790123,47.2822222222222,12.7305555555556,10.2777777777778,12.2972222222222,29.68,"open","exurban","2024-05-31",5,31,2024,0
"2024-05-31_NEON019_N19",2024-05-31,"NEON019_N19",21.8388888888889,16.6722222222222,21.3388888888889,86.21,22.5555555555556,16.8888888888889,22.1111111111111,87.6,18.4567901234568,14.5024691358025,18.1395061728395,67.4077777777778,11.6055555555556,10.3277777777778,11.55,47.2,"forest","exurban","2024-05-31",5,31,2024,0
"2024-05-31_Open_SMO9",2024-05-31,"Open_SMO9",25.1166666666667,14.6666666666667,23.1722222222222,65.565,26.0555555555556,15.2777777777778,24.2222222222222,66.5,20.6086419753086,12.370987654321,19.0740740740741,39.1555555555556,11.7972222222222,8.63611111111111,11.1861111111111,28.8,"open","urban","2024-05-31",5,31,2024,0
"2024-05-31_Open1_SLO1",2024-05-31,"Open1_SLO1",26.4444444444444,16.2777777777778,24.95,67.555,27.1666666666667,16.7777777777778,25.6111111111111,71.8,21.279012345679,13.691975308642,20.0993827160494,44.1066666666667,12.8861111111111,9.675,12.225,32.17,"open","urban","2024-05-31",5,31,2024,0
"2024-05-31_SweetHope_SH4",2024-05-31,"SweetHope_SH4",23.7527777777778,13.5611111111111,21.95,54.6,24.7222222222222,14.1666666666667,22.8888888888889,56,19.958024691358,11.7024691358025,18.4074074074074,37.7233333333333,12.6305555555556,8.13611111111111,11.4888888888889,27.8,"open","urban","2024-05-31",5,31,2024,0
"2024-06-01_Classroom_SMC7",2024-06-01,"Classroom_SMC7",26.3888888888889,16.6111111111111,24.7527777777778,57.8,26.6666666666667,16.7777777777778,25,58.3,22.8740740740741,14.7216049382716,21.5481481481481,42.4655555555556,15.6861111111111,11.075,14.4388888888889,30.325,"forest","urban","2024-06-01",6,1,2024,0
"2024-06-01_Forest3_SLR3",2024-06-01,"Forest3_SLR3",28.0055555555556,18,26.6222222222222,85.075,29.4444444444444,18.6111111111111,28.2222222222222,86.1,22.4364197530864,15.7388888888889,21.6438271604938,52.6488888888889,12.7666666666667,11.3277777777778,12.7361111111111,33.87,"forest","urban","2024-06-01",6,1,2024,0
"2024-06-01_NEON007_N7",2024-06-01,"NEON007_N7",26.7527777777778,17.7527777777778,25.3888888888889,82.745,27.2222222222222,18.1111111111111,25.8888888888889,92.4,23.3777777777778,16.1858024691358,22.520987654321,49.9611111111111,14.3916666666667,12.6361111111111,14.2861111111111,34.9,"open","exurban","2024-06-01",6,1,2024,0
"2024-06-01_NEON019_N19",2024-06-01,"NEON019_N19",24.2777777777778,19.8388888888889,24.3388888888889,92.055,24.8333333333333,20.5,25.1111111111111,92.7,20.6111111111111,17.3333333333333,20.7740740740741,74.35,12.5194444444444,11.7666666666667,12.7472222222222,54.69,"forest","exurban","2024-06-01",6,1,2024,0
"2024-06-01_Open_SMO9",2024-06-01,"Open_SMO9",29.1833333333333,16.8888888888889,27.2138888888889,70.075,29.7222222222222,17.5,27.7777777777778,72.5,24.2388888888889,15.1407407407407,22.7950617283951,40.0055555555556,14.0527777777778,11.2361111111111,13.5027777777778,24.28,"open","urban","2024-06-01",6,1,2024,0
"2024-06-01_Open1_SLO1",2024-06-01,"Open1_SLO1",29.1166666666667,19.1222222222222,28.3388888888889,100,29.6666666666667,20.7777777777778,30.2777777777778,100,24.0802469135802,16.4327160493827,23.279012345679,49.0822222222222,11.1166666666667,11.1166666666667,11.5611111111111,30.98,"open","urban","2024-06-01",6,1,2024,0
"2024-06-01_SweetHope_SH4",2024-06-01,"SweetHope_SH4",27.7833333333333,16.1111111111111,25.6722222222222,63.52,28.3888888888889,16.2777777777778,26.3888888888889,67.2,23.5956790123457,14.3462962962963,21.9993827160494,37.6388888888889,14.3194444444444,10.5638888888889,13.4111111111111,25.035,"open","urban","2024-06-01",6,1,2024,0
"2024-06-02_Classroom_SMC7",2024-06-02,"Classroom_SMC7",26.2638888888889,19.1722222222222,25.7527777777778,89.02,26.6666666666667,19.3888888888889,26.1111111111111,89.9,22.5913580246914,17.4450617283951,22.3654320987654,62.3811111111111,15.2805555555556,14.3361111111111,15.4472222222222,42.63,"forest","urban","2024-06-02",6,2,2024,0
"2024-06-02_Forest3_SLR3",2024-06-02,"Forest3_SLR3",28.2527777777778,21,29.0611111111111,88.31,28.8888888888889,21.3888888888889,30.1111111111111,90.3,23.8907407407407,18.9333333333333,24.1537037037037,64.2166666666667,16.5444444444444,15.2666666666667,16.6611111111111,52.645,"forest","urban","2024-06-02",6,2,2024,0
"2024-06-02_NEON007_N7",2024-06-02,"NEON007_N7",29.4194444444444,21.0611111111111,29.8388888888889,91.695,29.9444444444444,21.8888888888889,31.1111111111111,97.3,24.8166666666667,19.1962962962963,25.0987654320988,61.1711111111111,16.6305555555556,15.7166666666667,16.9388888888889,42.645,"open","exurban","2024-06-02",6,2,2024,0
"2024-06-02_NEON019_N19",2024-06-02,"NEON019_N19",25.8888888888889,21.7527777777778,26.7777777777778,93.81,26.1666666666667,22.2222222222222,27.5,96.5,22.1327160493827,19.858024691358,22.9327160493827,81.9711111111111,15.9277777777778,15.4277777777778,16.3972222222222,67.115,"forest","exurban","2024-06-02",6,2,2024,0
"2024-06-02_Open_SMO9",2024-06-02,"Open_SMO9",28.5861111111111,19.1111111111111,27.4611111111111,91.93,29.6111111111111,19.2777777777778,28.8888888888889,94.2,23.9185185185185,17.3913580246914,23.4561728395062,55.3088888888889,15.0833333333333,14.3166666666667,15.3972222222222,35.09,"open","urban","2024-06-02",6,2,2024,0
"2024-06-02_Open1_SLO1",2024-06-02,"Open1_SLO1",29.4194444444444,21.5611111111111,30.7777777777778,99.82,29.7777777777778,22,31.2777777777778,100,25.133950617284,19.4111111111111,25.5771604938272,61,15.3111111111111,15.2861111111111,15.9777777777778,48.2,"open","urban","2024-06-02",6,2,2024,0
"2024-06-02_SweetHope_SH4",2024-06-02,"SweetHope_SH4",27.5472222222222,18.7222222222222,26.3888888888889,75.605,29,19.1111111111111,28.2222222222222,77.6,23.5666666666667,16.9382716049383,22.9388888888889,53.41,16.7111111111111,14.075,16.2972222222222,35.735,"open","urban","2024-06-02",6,2,2024,0
"2024-06-03_Classroom_SMC7",2024-06-03,"Classroom_SMC7",26.9194444444444,20.7027777777778,27.2527777777778,89.32,27.1111111111111,21,27.5,90.8,24.5197530864198,19.8574074074074,24.9679012345679,66.3588888888889,20.1361111111111,18.8888888888889,20.7472222222222,52.435,"forest","urban","2024-06-03",6,3,2024,0
"2024-06-03_Forest3_SLR3",2024-06-03,"Forest3_SLR3",27.9722222222222,22.6027777777778,29.825,96.11,30.5555555555556,23.3888888888889,33.6111111111111,97.4,24.4808641975309,21.2432098765432,25.6487654320988,76.3355555555556,19.7777777777778,19.2777777777778,20.5,58.345,"forest","urban","2024-06-03",6,3,2024,0
"2024-06-03_NEON007_N7",2024-06-03,"NEON007_N7",28.4805555555556,22.6111111111111,30.3138888888889,96.845,29,23.7222222222222,31.8888888888889,98.5,25.9333333333333,21.5339506172839,27.2364197530864,69.2388888888889,20.1638888888889,19.7861111111111,21.0222222222222,55.68,"open","exurban","2024-06-03",6,3,2024,0
"2024-06-03_NEON019_N19",2024-06-03,"NEON019_N19",25.7277777777778,23.1722222222222,27.95,100,25.9444444444444,23.6111111111111,28.5,100,23.179012345679,22.0253086419753,24.7271604938272,90.96,19.3888888888889,19.3888888888889,20.3888888888889,79.745,"forest","exurban","2024-06-03",6,3,2024,0
"2024-06-03_Open_SMO9",2024-06-03,"Open_SMO9",29.2527777777778,21.6722222222222,30.45,88.695,30.0555555555556,22.2777777777778,31.6111111111111,91.2,25.9074074074074,20.0635802469136,26.391975308642,60.3611111111111,20.1916666666667,18.8277777777778,20.7777777777778,46.545,"open","urban","2024-06-03",6,3,2024,0
"2024-06-03_Open1_SLO1",2024-06-03,"Open1_SLO1",30.0555555555556,23.1111111111111,32.5,98.21,30.3888888888889,23.5,33.5,98.9,26.0932098765432,21.7475308641975,27.6475308641975,69.7966666666667,19.575,19.4277777777778,20.4388888888889,54.83,"open","urban","2024-06-03",6,3,2024,0
"2024-06-03_SweetHope_SH4",2024-06-03,"SweetHope_SH4",28.3944444444444,20.8138888888889,28.5611111111111,86.385,29,21.8888888888889,30.2777777777778,86.8,25.4148148148148,19.4444444444444,25.5907407407407,59.1566666666667,20.2111111111111,18.5,20.6861111111111,44.735,"open","urban","2024-06-03",6,3,2024,0
"2024-06-04_Classroom_SMC7",2024-06-04,"Classroom_SMC7",28.9444444444444,21.6722222222222,29.7222222222222,83.755,29.2777777777778,22.2222222222222,30.3888888888889,84.9,25.6462962962963,20.5654320987654,26.4222222222222,64.7733333333333,19.9333333333333,18.05,20.2361111111111,47.835,"forest","urban","2024-06-04",6,4,2024,0
"2024-06-04_Forest3_SLR3",2024-06-04,"Forest3_SLR3",30.475,23.5,32.6111111111111,100,31.3333333333333,23.7222222222222,34.3888888888889,100,25.4993827160494,22.0839506172839,27.2543209876543,76.6111111111111,19.2722222222222,19.2972222222222,20.1611111111111,50.15,"forest","urban","2024-06-04",6,4,2024,0
"2024-06-04_NEON007_N7",2024-06-04,"NEON007_N7",31.0555555555556,23.1111111111111,32.6722222222222,98.535,31.3333333333333,23.7777777777778,33.3888888888889,100,26.9592592592593,21.8185185185185,28.5283950617284,66.1877777777778,20.3555555555556,20.0388888888889,21.35,44.5,"open","exurban","2024-06-04",6,4,2024,0
"2024-06-04_NEON019_N19",2024-06-04,"NEON019_N19",27.975,24.2222222222222,30.8388888888889,100,28.6666666666667,24.8888888888889,33.1111111111111,100,24.3753086419753,22.2067901234568,26.3308641975309,84.2955555555556,18.6916666666667,18.7222222222222,19.55,62.575,"forest","exurban","2024-06-04",6,4,2024,0
"2024-06-04_Open_SMO9",2024-06-04,"Open_SMO9",32.0611111111111,22.3888888888889,33.5,88.865,32.5555555555556,22.8888888888889,35.2222222222222,90.6,27.2,20.9333333333333,28.2524691358025,59.7377777777778,19.3166666666667,18.1,19.725,39.745,"open","urban","2024-06-04",6,4,2024,0
"2024-06-04_Open1_SLO1",2024-06-04,"Open1_SLO1",33.5861111111111,25.5611111111111,37.8888888888889,100,33.9444444444444,26.3888888888889,38.5,100,27.4907407407407,22.8746913580247,30.3203703703704,70.21,19.1694444444444,19.1638888888889,20.0527777777778,45.745,"open","urban","2024-06-04",6,4,2024,0
"2024-06-04_SweetHope_SH4",2024-06-04,"SweetHope_SH4",29.8638888888889,21.5111111111111,30.8888888888889,83.735,30.2222222222222,21.8888888888889,31.7222222222222,86.6,26.2228395061728,20.1598765432099,26.8037037037037,59.4,19.5083333333333,17.6611111111111,19.7861111111111,42.745,"open","urban","2024-06-04",6,4,2024,0
"2024-06-05_Classroom_SMC7",2024-06-05,"Classroom_SMC7",24.6972222222222,23.1111111111111,26.3388888888889,100,25.3888888888889,23.8888888888889,28.1111111111111,100,22.8623456790123,22.187037037037,24.3654320987654,94.4577777777778,21.5805555555556,21,22.6611111111111,87.87,"forest","urban","2024-06-05",6,5,2024,0
"2024-06-05_Forest3_SLR3",2024-06-05,"Forest3_SLR3",25.6972222222222,23.7777777777778,28.45,100,26.7777777777778,24.8888888888889,30.3888888888889,100,23.3679012345679,22.7438271604938,25.1901234567901,95.1122222222222,21.4694444444444,21.2777777777778,22.6,83.845,"forest","urban","2024-06-05",6,5,2024,0
"2024-06-05_NEON007_N7",2024-06-05,"NEON007_N7",25.8944444444444,23.3388888888889,28.1722222222222,99.255,26.2777777777778,23.8888888888889,29.2222222222222,99.6,23.841975308642,22.7567901234568,25.6543209876543,91.4911111111111,22.0805555555556,21.7222222222222,23.3277777777778,79.915,"open","exurban","2024-06-05",6,5,2024,0
"2024-06-05_NEON019_N19",2024-06-05,"NEON019_N19",24.475,23.7777777777778,26.7222222222222,100,24.8333333333333,24.2222222222222,27.2777777777778,100,22.7462962962963,22.5598765432099,24.3907407407407,98.4522222222222,21.1916666666667,21.2472222222222,22.2472222222222,93.925,"forest","exurban","2024-06-05",6,5,2024,0
"2024-06-05_Open_SMO9",2024-06-05,"Open_SMO9",25.4194444444444,23.3388888888889,27.6722222222222,100,27.7777777777778,24.7777777777778,31.8888888888889,100,23.4123456790123,22.3617283950617,25.0253086419753,91.7355555555555,21.7416666666667,21.2222222222222,22.8472222222222,82.145,"open","urban","2024-06-05",6,5,2024,0
"2024-06-05_Open1_SLO1",2024-06-05,"Open1_SLO1",27.1416666666667,24.2777777777778,30.5111111111111,100,28.6111111111111,25.1111111111111,33.2222222222222,100,24.0820987654321,23.0759259259259,26.1956790123457,92.2722222222222,21.7472222222222,21.6111111111111,22.8888888888889,77.945,"open","urban","2024-06-05",6,5,2024,0
"2024-06-05_SweetHope_SH4",2024-06-05,"SweetHope_SH4",25.3083333333333,22.6722222222222,26.95,100,26.3333333333333,23.2222222222222,28.8888888888889,100,22.9518518518519,21.7345679012346,24.2802469135802,90.2388888888889,21.5,20.6111111111111,22.2777777777778,78.635,"open","urban","2024-06-05",6,5,2024,0
"2024-06-06_Classroom_SMC7",2024-06-06,"Classroom_SMC7",27.5055555555556,24.3388888888889,31.0611111111111,100,27.8888888888889,24.7222222222222,31.5,100,24.5586419753086,23.041975308642,26.7024691358025,88.6055555555556,21.8027777777778,21.7472222222222,23.05,74.86,"forest","urban","2024-06-06",6,6,2024,0
"2024-06-06_Forest3_SLR3",2024-06-06,"Forest3_SLR3",28.1972222222222,25,32.7638888888889,100,28.8333333333333,25.3888888888889,34.2222222222222,100,25.387037037037,23.7666666666667,28.1895061728395,88.0488888888889,22.7472222222222,22.5,24.5,76.59,"forest","urban","2024-06-06",6,6,2024,0
"2024-06-06_NEON007_N7",2024-06-06,"NEON007_N7",29.7833333333333,25.2527777777778,35.3388888888889,97.285,30.3333333333333,25.7222222222222,36.1111111111111,99.3,26.7746913580247,24.0413580246914,30.1759259259259,80.5377777777778,22.8222222222222,22.4888888888889,24.4888888888889,68.735,"open","exurban","2024-06-06",6,6,2024,0
"2024-06-06_NEON019_N19",2024-06-06,"NEON019_N19",25.475,25.3388888888889,29.3388888888889,100,25.7222222222222,25.5,30.1111111111111,100,23.8524691358025,23.7728395061728,26.3074074074074,99.3277777777778,21.6361111111111,21.6111111111111,22.7777777777778,97.145,"forest","exurban","2024-06-06",6,6,2024,0
"2024-06-06_Open_SMO9",2024-06-06,"Open_SMO9",29.8083333333333,24.1111111111111,33.5111111111111,98.895,30.2777777777778,24.7222222222222,34.1111111111111,100,26.2197530864198,22.8734567901235,28.4543209876543,76.6155555555556,22.4138888888889,21.9388888888889,23.9388888888889,60.68,"open","urban","2024-06-06",6,6,2024,0
"2024-06-06_Open1_SLO1",2024-06-06,"Open1_SLO1",30.0555555555556,25.8138888888889,35.8888888888889,100,30.8333333333333,26.7222222222222,37.8888888888889,100,26.6401234567901,24.1611111111111,30.1895061728395,82.5055555555556,22.8333333333333,22.7222222222222,24.6111111111111,69.97,"open","urban","2024-06-06",6,6,2024,0
"2024-06-06_SweetHope_SH4",2024-06-06,"SweetHope_SH4",28.6777777777778,23.95,32.4888888888889,100,29.6111111111111,24.7777777777778,33.5,100,25.3993827160494,22.7358024691358,27.45,80.7955555555556,22.0444444444444,21.9388888888889,23.4277777777778,64.035,"open","urban","2024-06-06",6,6,2024,0
"2024-06-07_Classroom_SMC7",2024-06-07,"Classroom_SMC7",27.5861111111111,19.3888888888889,26.2777777777778,86.195,27.7777777777778,19.6111111111111,26.7222222222222,87.4,25.0037037037037,17.5388888888889,24.3006172839506,50.2155555555556,20.1055555555556,14.8888888888889,20.5,34.445,"forest","urban","2024-06-07",6,7,2024,0
"2024-06-07_Forest3_SLR3",2024-06-07,"Forest3_SLR3",29.6166666666667,21.0611111111111,29.45,100,30.5,21.5,31.3888888888889,100,24.933950617284,19.008024691358,24.9271604938272,61.2877777777778,18.7166666666667,16.7222222222222,19.55,39.7,"forest","urban","2024-06-07",6,7,2024,0
"2024-06-07_NEON007_N7",2024-06-07,"NEON007_N7",29.9305555555556,21.1111111111111,29.8888888888889,95.32,30.6666666666667,21.5,31.1111111111111,98.6,26.7037037037037,19.3074074074074,26.6283950617284,52.4311111111111,20.1805555555556,17.2361111111111,20.9277777777778,34.715,"open","exurban","2024-06-07",6,7,2024,0
